"","County","Year","Population","Personal_Income","Personal_Income_Per_Capita","Total_Revenue","Revenue_Percent_Property_Tax","Revenue_Percent_Grant","Revenue_Percent_Activities","Revenue_Percent_Other","Total_Budget","Budgeted_Public_Safety_Percent","Budgeted_Mental_Health_Percent","Budgeted_Roads_Transportation_Percent","Budgeted_Administration_Percent","Budgeted_Debt_Percent","Budgeted_Physical_Health_Percent","Budgeted_Environment_Education_Percent","Budgeted_Services_to_Residents_Percent","Budgeted_Refunded_Programs_Percent","Budgeted_Projects_Percent","Budgeted_Transfers_Out_Percent","Budgeted_Refunded_Debt_Percent","Total_Expenditure","Actual_Public_Safety_Percent","Actual_Mental_Health_Percent","Actual_Roads_Transportation_Percent","Actual_Administration_Percent","Actual_Debt_Percent","Actual_Physical_Health_Percent","Actual_Environment_Education_Percent","Actual_Services_to_Residents_Percent","Actual_Refunded_Programs_Percent","Actual_Projects_Percent","Actual_Transfers_Out_Percent","Actual_Refunded_Debt_Percent"
"1056","CHICKASAW",2010,12439,479903000,38658,12268175,0.3118,0.3683,0.0984,0.2215,12676393,0.108739528665607,0.0919246508056353,0.315200073080726,0.109819252211572,0,0.106511134515946,0.039735514668881,0.034596040056505,0,0.0261391391068421,0.167334666888286,0,12152403,0.109643417849128,0.0744238814331618,0.358970731961407,0.0912188313702236,0,0.113758571041464,0.0416821265720039,0.0334096886023283,0.000164411927418799,0.0268538658568186,0.149874473386046,0
"1057","CHEROKEE",2016,11394,627425000,53801,15257950,0.3609,0.3552,0.0359,0.248,15073798,0.15226341762043,0.0393567035991858,0.344887864359069,0.1110060649612,0,0.0249733345239202,0.0628269663690597,0.0321629625128319,0,0.091416907669852,0.141105778384452,0,14281732,0.141007757322431,0.0377323282638268,0.279731828044386,0.08207323873603,0,0.0232274348797471,0.0665684666257566,0.0306291281757703,0.00129669146571298,0.150440156698081,0.187292969788258,0
"1058","MONROE",2014,7958,291578000,37030,10542110,0.4232,0.2809,0.0323,0.2636,9557797,0.160600920902589,0.0470053925606497,0.268406725943227,0.125685448226197,0.0352499639822859,0.0946241063709556,0.0466244470352321,0.0455753559109908,0,0.0670133504614086,0.109214288606464,0,8878416,0.147393408914383,0.0360901088662662,0.309426366144592,0.107051415477716,0.0391673469681979,0.0884216283625367,0.0445857684523906,0.042049167328947,0,0.0839243171304431,0.101890472354528,0
"1059","FRANKLIN",2017,10160,454291000,44700,18325652,0.3132,0.3349,0.048,0.3039,19314566,0.0889911272145592,0.0144983842764057,0.288642260975473,0.0996767413774661,0.110095044330792,0.108712823265094,0.0691584268577404,0.0255264342983425,0.000766261069495426,0.0642002517685357,0.119627280260918,0.0101049643051778,18082260,0.0880861684324858,0.0167451966734247,0.302859377091138,0.103264249048515,0.12841829505825,0.105966566126137,0.0661631344754472,0.0262896894525352,0.000325014682899151,0.0239628232311669,0.137919485728001,0
"1060","CHICKASAW",2021,11882,869387000,73064,18259445,0.3426,0.4026,0.0661,0.1887,20276581,0.1247438115923,0.0177618702087891,0.307051765778461,0.087465781336607,0.0256776524602447,0.0765247356050806,0.0345870440386375,0.0257105968703501,0,0.207321835964357,0.0931549061451731,0,18619893,0.129407134616724,0.0193047296243861,0.325123511719428,0.0842189050173382,0.0277061205453759,0.075387651260939,0.0338091094293614,0.0239476134476176,0.000343610997120123,0.179308334371202,0.101443278970508,0
"1061","CLAY",2016,16295,737571000,44626,17316107,0.4,0.3214,0.0565,0.2221,19823395,0.146448527106482,0.0273867821329293,0.274281171312987,0.0884163383719085,0.025240277964496,0.0400682123319442,0.0767467933721746,0.0229409240949898,0,0.158154039709142,0.140316933602947,0,17128490,0.167421121184646,0.0204475117187796,0.288213496928217,0.109647260207993,0.0292406394258922,0.0438633528116022,0.0870838001481742,0.0251428468008563,0.00940088706009695,0.084896158388743,0.134642925324999,0
"1062","VAN BUREN",2011,7513,240210000,31905,7297621,0.2998,0.4805,0.0682,0.1515,7513817,0.138999658895073,0.0762688258178233,0.377304903752647,0.0745271012056855,0,0.108239926524694,0.0686790748297437,0.039033157182295,0.000226249854102116,0.0377437991902118,0.0789773027477246,0,7504222,0.14344524988733,0.0624275241324151,0.426622773153566,0.0724798653344744,0,0.0823928183361313,0.0498452737672206,0.0393411868678725,5.98329846851546e-05,0.0444361853900378,0.078949290146267,0
"1063","WINNESHIEK",2012,21041,853316000,40461,20698484,0.3533,0.3928,0.0412,0.2127,19549584,0.122859903310475,0.16595626791854,0.282983003628108,0.0951469862478915,0,0.0787495529316634,0.082669892106144,0.025428929843213,0.000306911901552483,0.0482419472455271,0.0976566048668862,0,19774837,0.115770056663425,0.1546642837056,0.286911189204745,0.0881586027738181,0,0.0731983783229161,0.0779006673986744,0.0229750060645253,0.000708172714647408,0.0830511523306109,0.0966624908210369,0
"1064","WINNESHIEK",2011,21051,825475000,39163,19281772,0.364,0.3673,0.0432,0.2255,20309600,0.111159599401268,0.117668540985544,0.26658698349549,0.0886561035175484,0.0242262279907039,0.0837118407058731,0.0694563162248395,0.0200452987749636,0.000265884113916571,0.11673381061173,0.101489394178123,0,18756264,0.1176320614809,0.113035836987579,0.268934634317367,0.0882228465114375,0.0262325695564959,0.0768899925912751,0.0903359005823335,0.0214881812284152,0.00014501821898007,0.0925364454243126,0.104546513100903,0
"1065","BLACK HAWK",2013,132933,5097542000,38312,64642131,0.4709,0.2512,0.0947,0.1832,63489874,0.283029306374116,0.115681675474738,0.0908629146121789,0.0841911262888945,0.0893481533763951,0.129411707448025,0.111089478615125,0.0268981948207993,0,0.0276917544363059,0.0417956885534219,0,65841228,0.267427348104747,0.0844784061439437,0.0937505296833164,0.0735937671150362,0.0921951972098698,0.119517682750389,0.112437134374225,0.025902873500476,0,0.0852058530864582,0.0454912080315391,0
"1066","CARROLL",2014,20499,984089000,47239,16785358,0.342,0.2818,0.1176,0.2586,17561364,0.189570525387436,0.0743330073905421,0.297476893024938,0.0948207667695972,0,0.0668812513652129,0.0577940301220338,0.0297304355174234,0,0.0665666402678061,0.122826450155011,0,17484466,0.194481432833007,0.0549547810038923,0.270373370281941,0.0932244084549108,0,0.0597377695149512,0.1377414100036,0.0270832978256242,0,0.0561949675786495,0.106208562503424,0
"1067","CLARKE",2011,9317,303621000,32428,10001431,0.3692,0.3386,0.0328,0.2594,8516725,0.197518294884477,0.125281725076247,0.304195568132117,0.0959103411229082,0.0229507234294873,0.108621095550226,0.0287528363308666,0.0433160633929122,0,0.00516630512315473,0.068287046957604,0,8985158,0.167814411276908,0.109608534429779,0.249697779382399,0.0965020314612164,0.0217930502724604,0.108827802471587,0.0262549640195531,0.042142497661143,0,0.0883232103431014,0.0890357186818529,0
"1068","SIOUX",2018,34802,1835331000,51784,24966880,0.3988,0.3258,0.0521,0.2233,27585663,0.166964484413516,0.0222400672407257,0.25457843808213,0.0923881727983119,0.0391067272880119,0.0538770810039983,0.0605404698810393,0.038712392013199,0.00583636507123284,0.15685865516446,0.108897147043375,0,21444398,0.198121066396921,0.0440792042751678,0.263672824949434,0.109943631898643,0.0583147636039958,0.0358941761853142,0.0767086117316047,0.04750583345823,0.0106120955225696,0.0299612514186689,0.125186540559451,0
"1069","SCOTT",2018,172803,9230177000,53009,92519333,0.507,0.1441,0.0843,0.2646,92779425,0.336797732902527,0.0511474176521357,0.0734430074340297,0.12320517183632,0.0365377345246535,0.0672161527192047,0.0534390140917558,0.0277715021406955,0,0.0761200664910351,0.154322200207643,0,89715954,0.338361023280207,0.0466838373027834,0.061606779547816,0.120623674134926,0.0377984276910214,0.0665656411567557,0.0542940110741062,0.027551888931594,0.00585180201059892,0.065559733110568,0.175103181759623,0
"1070","CARROLL",2013,20541,986565000,47438,16036281,0.3701,0.2714,0.1228,0.2357,18997820,0.167197183676864,0.173057487648583,0.282846926647373,0.0815915720856393,0,0.0642096830057343,0.0537080043920829,0.0326883295030693,0,0.054269384592548,0.0904314284481062,0,16141416,0.19191042471119,0.0811499437224095,0.289099233920989,0.0959296260005938,0,0.085522484520565,0.0634680997007945,0.034536065485209,0,0.0495336964241551,0.108850425514094,0
"1071","PALO ALTO",2012,9279,463441000,49800,13378357,0.4403,0.3088,0.0565,0.1944,19104422,0.0883818416490172,0.0816766924432469,0.221537139412017,0.0646902062778973,0.0622723890835326,0.0190587812601711,0.0856103367063395,0.0223765471679803,0,0.287330336400651,0.0670657295991473,0,16481938,0.0983466871432231,0.0744849301095539,0.254293275463116,0.0691742075476804,0.0715597886607752,0.020004625669627,0.0933699058933482,0.0236021395056819,0,0.217306362880385,0.0778580771266097,0
"1072","LINN",2011,214207,9298930000,43345,174701174,0.2928,0.4276,0.056,0.2236,135379911,0.168796351180937,0.240783553181683,0.0867967774037021,0.0824299330496679,0.000521606193107927,0.109733843745842,0.0514274824719009,0.0291366937004413,0.000148530161169924,0.121427173932771,0.108798054978777,0,158151641,0.148335975849912,0.205229947629819,0.0762233507270405,0.0720328725517303,0.00210831830698488,0.143743807248892,0.0399128264499007,0.0251771020194473,0.000178961152859615,0.189435960389434,0.0976208776739787,0
"1073","DUBUQUE",2014,96481,4108228000,42250,66470880,0.4137,0.3003,0.0633,0.2227,64670122,0.2094033315725,0.0683965463989692,0.121132816171276,0.0529509129424559,0.00882268321683389,0.19985728494528,0.0468884997619148,0.0208788225264211,0.0127063004458226,0.1587188748461,0.100243927172427,0,62765963,0.214050758689068,0.0477415442506634,0.118121536667891,0.104010003001149,0.00899575140749454,0.200967505270333,0.0472463554809157,0.0216735621502374,0.00802165657842293,0.110175876692914,0.118995449810911,0
"1074","RINGGOLD",2015,4977,205791000,42058,9221636,0.2984,0.4698,0.0789,0.1529,8451407,0.166292310854276,0.0623952911035997,0.356626772323236,0.0975171353124989,0.0228737061178097,0.101480025751925,0.0316807603751659,0.0304190769655278,0.00130155842689862,0.0437796925411355,0.0856336702279277,0,7782918,0.148628830472067,0.043699933623867,0.367500081588936,0.10771564084319,0.0251435258600951,0.116491141240342,0.0336238927353468,0.0318389580874423,0.0014125807312887,0.0319368648108589,0.0920085500065657,0
"1075","LOUISA",2015,11285,421208000,37658,18119518,0.2565,0.5162,0.0366,0.1907,18545476,0.146633011738281,0.029114485926379,0.170486753750618,0.0603116900315743,0.0194911147063575,0.0351009593930078,0.242033313137932,0.0159283590240552,0,0.173821259696974,0.107079052594822,0,17444790,0.155827728508053,0.0186740568387467,0.188941397402892,0.0591808786462892,0.0207351879844928,0.0394428365145124,0.225481189512743,0.0172123023550298,0,0.156865631515197,0.117638790722044,0
"1076","CHEROKEE",2020,11658,632271000,54212,15242934,0.404,0.3123,0.0497,0.234,17357025,0.150715517204129,0.0254244030875107,0.317671259907732,0.091647330115616,0,0.0226199478309215,0.0638370918979491,0.0359162932587814,0.00576135599274645,0.161894103396175,0.124512697308439,0,14301595,0.159400192775701,0.0307407670263352,0.406532138548183,0.0933937788057905,0,0.0215016576822375,0.0771993613299775,0.0359978030422481,0.0179011501863953,0.00621923638587165,0.15111391421726,0
"1077","APPANOOSE",2020,12317,525619000,42785,10862268,0.3821,0.37,0.0438,0.2041,12903806,0.232522637119622,0.0569547465298223,0.319802622575076,0.0870991085885823,0.00792944345257516,0.0403353863193541,0.0697281871720638,0.0445423621526858,0,0.0878619842858766,0.0532235218043421,0,11024648,0.217184893340812,0.070320884621441,0.375260325771852,0.0926932995955971,0.009271951358447,0.0409039816962864,0.0707901966575259,0.0501332106022796,0,0.0143996434171867,0.0590416129385718,0
"1078","JOHNSON",2018,150549,8040523000,53434,122254234,0.4591,0.1577,0.0571,0.3261,128839637,0.190898139522079,0.0664183647148897,0.0795482914935564,0.0746783383129215,0.146574908465475,0.084088540237039,0.0405099868451197,0.0209432676374274,4.72680623898374e-05,0.153307797661678,0.142985097047425,0,118078597,0.199307542585385,0.0484695291560756,0.0820303276469316,0.0706282104622229,0.0668915214160277,0.0854119396422029,0.0422382728683675,0.0201870538824238,3.17415695581139e-05,0.130232196102398,0.254571664668407,0
"1079","HAMILTON",2018,14886,798573000,52742,23311800,0.3072,0.2663,0.1429,0.2836,21781839,0.150176897368491,0.0495816262345893,0.234842429971133,0.0741802379496056,0.109576422817192,0.0793173156775238,0.0807767424963521,0.0258149920215644,0,0.057059966332503,0.138673369131045,0,24518995,0.129483651348679,0.0434826141936079,0.214890332984692,0.061439793923038,0.152808669360225,0.0658458880553628,0.0577947831874838,0.0214143361096162,0.0628243939035837,0.111611507731047,0.0784040292026651,0
"1080","FREMONT",2022,6465,404208000,62532,17000079,0.3303,0.4871,0.0365,0.1461,19536167,0.16527822474081,0.00819403314887716,0.263613635161903,0.0915469754123212,0.0368240095408685,0.0160383047503638,0.023982595971871,0.0282632719099914,0.000511871136236704,0.29412115488161,0.0716259233451475,0,15957778,0.189941356497126,0.0119606877599124,0.335606059941428,0.142257963483387,0.0449790064757136,0.0101727195352636,0.146103173010679,0.0290967827726391,0,0.00269837066288302,0.0871838798609681,0
"1081","DALLAS",2010,66135,3286450000,49191,40788213,0.4527,0.273,0.0699,0.2044,37421280,0.207810609364511,0.12583169255568,0.166937608761646,0.0384586256803615,0.043494370048272,0.0731698114014272,0.0666858268878029,0.0494449147650748,0.000883187320155804,0.0579045665995391,0.16937878661553,0,35000088,0.198973299724275,0.11063375040657,0.169074832040422,0.0452104291852066,0.0464268261268372,0.0805292546693026,0.0829199915154499,0.0434530907465147,0.000947340475258234,0.0531521235032323,0.168679061606931,0
"1082","IDA",2010,7089,285437000,40367,6827568,0.3624,0.3687,0.0355,0.2334,6881710,0.0968549967958545,0.105465356720931,0.351656782979812,0.152500759258963,0,0.043153809154992,0.0532401103795423,0.0394638832499481,0,0.0377813072622938,0.119882994197663,0,6645834,0.0925408308422991,0.0814159667545112,0.360775035909714,0.143730192478476,0,0.0434183279329577,0.0402334755878645,0.0371047486289907,0,0.0309803103718811,0.169801111493305,0
"1083","ADAMS",2021,3641,234343000,64345,12901805,0.3355,0.4482,0.0673,0.149,11170451,0.166946258481417,0.0132492412347541,0.333897888276848,0.0855721939964644,0.078500232443614,0.0196793307629209,0.0787430158370508,0.0347869571246497,0,0.0841448568191204,0.104480025023162,0,11981267,0.14663499277664,0.0061762249351425,0.368864745272766,0.0697716693902239,0.0728986341761685,0.0190633428000561,0.0938935756961263,0.0316789534863049,0,0.0936083804826318,0.0974094809839393,0
"1084","FRANKLIN",2016,10177,444741000,43671,18681720,0.3288,0.3766,0.0481,0.2465,17676505,0.101850563785092,0.00737634504105874,0.281503611715099,0.110329954931702,0.114353091858374,0.137329636146965,0.0521047571338339,0.0288540070562591,0.000332984376719267,0.052781927196581,0.113183120758317,0,17737295,0.091877763774014,0.00920512400566152,0.309320051338155,0.0871629524118531,0.126371016550156,0.125657830012975,0.0584215349634767,0.0268087665001907,0.000510393495738781,0.051897541310555,0.112767025637224,0
